,locality,Year,house price
6157,NORTH MELBOURNE,2016,1200000
6158,NORTH WONTHAGGI,2016,259500
6159,NORTHCOTE,2016,1190000
6160,NOTTING HILL,2016,872500
6161,NUMURKAH,2016,195000
6162,NUNAWADING,2016,970000
6163,NYAH WEST,2016,130000
6164,NYORA,2016,300000
6165,OAK PARK,2016,822500
6166,OAKLEIGH,2016,1050000
6167,OAKLEIGH EAST,2016,983000
6168,OAKLEIGH SOUTH,2016,890000
6169,OCEAN GROVE,2016,555000
6170,OFFICER,2016,440000
6171,OFFICER SOUTH,2016,-
6172,OLINDA,2016,620000
6173,ORBOST,2016,162500
6174,ORMOND,2016,1550000
6175,OSBORNE,2016,640000
6176,OUYEN,2016,130000
6177,PAKENHAM,2016,400000
6178,PARADISE BEACH,2016,200000
6179,PARK ORCHARDS,2016,1335000
6180,PARKDALE,2016,1100000
6181,PARKVILLE,2016,2130000
6182,PASCOE VALE,2016,805000
6183,PASCOE VALE SOUTH,2016,840000
6184,PATTERSON GARDENS,2016,812000
6185,PATTERSON LAKES,2016,810000
6186,PAYNESVILLE,2016,308000
6187,PEARCEDALE,2016,534000
6188,PENSHURST,2016,152000
6189,PETERBOROUGH,2016,340000
6190,PIONEER BAY,2016,216000
6191,PLENTY,2016,935000
6192,POINT COOK,2016,505000
6193,POINT LONSDALE,2016,641000
6194,POOWONG,2016,325000
6195,POREPUNKAH,2016,330000
6196,PORT ALBERT,2016,218500
6197,PORT FAIRY,2016,473500
6198,PORT FRANKLIN,2016,207500
6199,PORT MELBOURNE,2016,1380000
6200,PORT WELSHPOOL,2016,380000
6201,PORTARLINGTON,2016,460000
6202,PORTLAND,2016,220000
6203,PORTLAND NORTH,2016,340000
6204,PORTSEA,2016,1701000
6205,PRAHRAN,2016,1436000
6206,PRESTON,2016,882000
6207,PRINCES HILL,2016,1555000
6208,PYRAMID HILL,2016,112500
6209,QUARRY HILL,2016,349000
6210,QUEENSCLIFF,2016,795000
6211,RAINBOW,2016,59500
6212,RAWSON,2016,151000
6213,RAYMOND ISLAND,2016,330000
6214,RED CLIFFS,2016,165000
6215,REDAN,2016,255000
6216,RESEARCH,2016,825500
6217,RESERVOIR,2016,710000
6218,RHYLL,2016,460000
6219,RICHMOND,2016,1265000
6220,RIDDELLS CREEK,2016,500000
6221,RINGWOOD,2016,837500
6222,RINGWOOD EAST,2016,806000
6223,RINGWOOD NORTH,2016,844000
6224,RIPPLESIDE,2016,739000
6225,ROBINVALE,2016,170000
6226,ROCHESTER,2016,239000
6227,ROCKBANK,2016,347000
6228,ROMSEY,2016,428000
6229,ROSANNA,2016,980000
6230,ROSEBUD,2016,445000
6231,ROSEBUD SOUTH,2016,546000
6232,ROSEDALE,2016,230000
6233,ROWVILLE,2016,778000
6234,ROXBURGH PARK,2016,435000
6235,RUSHWORTH,2016,200000
6236,RUTHERGLEN,2016,255000
6237,RYE,2016,550000
6238,SAFETY BEACH,2016,665000
6239,SAILORS GULLY,2016,225000
6240,SALE,2016,295500
6241,SAN REMO,2016,460000
6242,SANCTUARY LAKES,2016,503000
6243,SANDHURST,2016,678500
6244,SANDRINGHAM,2016,1760000
6245,SANDY POINT,2016,359000
6246,SASSAFRAS,2016,653500
6247,SCORESBY,2016,700000
6248,SEA LAKE,2016,75000
6249,SEABROOK,2016,509000
6250,SEAFORD,2016,581500
6251,SEAHOLME,2016,872500
6252,SEASPRAY,2016,175000
6253,SEBASTOPOL,2016,248000
6254,SEDDON,2016,934500
6255,SELBY,2016,527500
6256,SEVILLE,2016,511500
6257,SEVILLE EAST,2016,440000
6258,SEYMOUR,2016,242500
6259,SHEPPARTON,2016,265000
6260,SHEPPARTON NORTH,2016,361000
6261,SHOREHAM,2016,868500
6262,SILVERLEAVES,2016,446500
6263,SKENES CREEK,2016,520000
6264,SKIPTON,2016,169000
6265,SKYE,2016,480000
6266,SMITHS BEACH,2016,470000
6267,SMYTHESDALE,2016,250000
6268,SOLDIERS HILL,2016,375000
6269,SOMERS,2016,755500
6270,SOMERVILLE,2016,465000
6271,SORRENTO,2016,1130000
6272,SOUTH DUDLEY,2016,256000
6273,SOUTH GEELONG,2016,495000
6274,SOUTH KINGSVILLE,2016,903000
6275,SOUTH MELBOURNE,2016,1595000
6276,SOUTH MORANG,2016,502000
6277,SOUTH YARRA,2016,1875000
6278,SPOTSWOOD,2016,917500
6279,SPRING GULLY,2016,350000
6280,SPRINGVALE,2016,685000
6281,SPRINGVALE SOUTH,2016,630000
6282,ST ALBANS,2016,500000
6283,ST ALBANS PARK,2016,331000
6284,ST ANDREWS BEACH,2016,695000
6285,ST ARNAUD,2016,142500
6286,ST HELENA,2016,800000
6287,ST KILDA,2016,1305000
6288,ST KILDA EAST,2016,1677500
6289,ST KILDA WEST,2016,1797000
6290,ST LEONARDS,2016,421500
6291,STANHOPE,2016,147000
6292,STAWELL,2016,177000
6293,STRATFORD,2016,272500
6294,STRATHDALE,2016,445000
6295,STRATHFIELDSAYE,2016,425000
6296,STRATHMERTON,2016,182500
6297,STRATHMORE,2016,1140000
6298,STRATHMORE HEIGHTS,2016,808000
6299,STRATHTULLOH,2016,430000
6300,STUDFIELD,2016,853000
6301,SUNBURY,2016,395000
6302,SUNDERLAND BAY,2016,360000
6303,SUNNYCLIFFS,2016,220000
6304,SUNSET STRIP,2016,340000
6305,SUNSHINE,2016,675000
6306,SUNSHINE NORTH,2016,560000
6307,SUNSHINE WEST,2016,520000
6308,SURF BEACH,2016,414000
6309,SURREY HILLS,2016,1800500
6310,SWAN HILL,2016,262500
6311,SYDENHAM,2016,505000
6312,SYNDAL,2016,1410000
6313,TALLANGATTA,2016,216000
6314,TARNEIT,2016,445000
6315,TATURA,2016,228000
6316,TAWONGA,2016,275000
6317,TAWONGA SOUTH,2016,298000
6318,TAYLORS HILL,2016,600000
6319,TAYLORS LAKES,2016,635000
6320,TECOMA,2016,601500
6321,TEMPLESTOWE,2016,1270000
6322,TEMPLESTOWE LOWER,2016,1105500
6323,TERANG,2016,150000
6324,THE BASIN,2016,595000
6325,THE HONEYSUCKLES,2016,237000
6326,THE PATCH,2016,570500
6327,THOMASTOWN,2016,493000
6328,THOMSON (GREATER GEELONG),2016,308500
6329,THORNBURY,2016,1079500
6330,THORNHILL PARK,2016,720000
6331,TIMBOON,2016,215000
6332,TONGALA,2016,204000
6333,TOONGABBIE,2016,315000
6334,TOORA,2016,195000
6335,TOORADIN,2016,411000
6336,TOORAK,2016,4900000
6337,TOOTGAROOK,2016,460000
6338,TORQUAY,2016,665000
6339,TRAFALGAR,2016,312500
6340,TRARALGON,2016,268500
6341,TRARALGON EAST,2016,445000
6342,TRAVANCORE,2016,1305000
6343,TRENTHAM,2016,455000
6344,TRUGANINA,2016,430000
6345,TULLAMARINE,2016,530000
6346,TYABB,2016,430000
6347,TYLDEN,2016,372500
6348,UPPER FERNTREE GULLY,2016,582000
6349,UPWEY,2016,585000
6350,VENTNOR,2016,420000
6351,VENUS BAY,2016,258000
6352,VERMONT,2016,900000
6353,VERMONT SOUTH,2016,1082500
6354,VIEWBANK,2016,920000
6355,VIOLET TOWN,2016,238500
6356,WAHGUNYAH,2016,290000
6357,WALKERVILLE,2016,283500
6358,WALLAN,2016,375000
6359,WALLAN EAST,2016,352500
6360,WANDANA HEIGHTS,2016,592500
6361,WANDIN NORTH,2016,496500
6362,WANGARATTA,2016,270500
6363,WANTIRNA,2016,801000
6364,WANTIRNA SOUTH,2016,875000
6365,WARBURTON,2016,366000
6366,WARNEET,2016,390000
6367,WARRACKNABEAL,2016,123500
6368,WARRAGUL,2016,340000
6369,WARRANDYTE,2016,890000
6370,WARRANWOOD,2016,865000
6371,WARRNAMBOOL,2016,320000
6372,WATERWAYS,2016,1050000
6373,WATSONIA,2016,698000
6374,WATSONIA NORTH,2016,702500
6375,WATTLE GLEN,2016,580000
6376,WAURN PONDS,2016,501000
6377,WEDDERBURN,2016,150000
6378,WEIR VIEWS,2016,418000
6379,WENDOUREE,2016,252500
6380,WENDOUREE WEST,2016,185000
6381,WERRIBEE,2016,403000
6382,WERRIBEE SOUTH,2016,519000
6383,WESBURN,2016,455000
6384,WEST FOOTSCRAY,2016,798000
6385,WEST MELBOURNE,2016,1104500
6386,WEST WODONGA,2016,308500
6387,WESTALL,2016,696000
6388,WESTGARTH,2016,1500000
6389,WESTMEADOWS,2016,500000
6390,WHEELERS HILL,2016,1050000
6391,WHITE HILLS,2016,305000
6392,WHITTINGTON,2016,265000
6393,WHITTLESEA,2016,448500
6394,WILLAURA,2016,85000
6395,WILLIAMS LANDING,2016,530000
6396,WILLIAMSTOWN,2016,1282500
6397,WILLIAMSTOWN NORTH,2016,1135500
6398,WIMBLEDON HEIGHTS,2016,299000
6399,WINCHELSEA,2016,267000
6400,WINDSOR,2016,1505000
6401,WINTER VALLEY,2016,362500
6402,WODONGA,2016,315000
6403,WOLLERT,2016,460000
6404,WONGA PARK,2016,801000
6405,WONTHAGGI,2016,265000
6406,WOODEND,2016,460000
6407,WOOLAMAI WATERS,2016,377000
6408,WOORI YALLOCK,2016,391500
6409,WY YUNG,2016,333500
6410,WYCHEPROOF,2016,82500
6411,WYE RIVER,2016,1025000
6412,WYNDHAM VALE,2016,365000
6413,YACKANDANDAH,2016,392500
6414,YALLAMBIE,2016,713500
6415,YALLOURN NORTH,2016,165500
6416,YARRA GLEN,2016,540000
6417,YARRA JUNCTION,2016,422500
6418,YARRAGON,2016,300000
6419,YARRAM,2016,230000
6420,YARRAVILLE,2016,900500
6421,YARRAWONGA,2016,320000
6422,YEA,2016,305000
6423,YINNAR,2016,230000
6424,ABBOTSFORD,2017,1280000
6425,ABERFELDIE,2017,1453000
6426,AINTREE,2017,571500
6427,AIREYS INLET,2017,737500
6428,AIRPORT WEST,2017,845000
6429,ALBANVALE,2017,526500
6430,ALBERT PARK,2017,2150000
6431,ALBION,2017,730000
6432,ALEXANDRA,2017,291500
6433,ALFREDTON,2017,412500
6434,ALLANSFORD,2017,280000
6435,ALPHINGTON,2017,1749000
6436,ALTONA,2017,950000
6437,ALTONA EAST,2017,885000
6438,ALTONA MEADOWS,2017,625000
6439,ALTONA NORTH,2017,828000
6440,ANGLESEA,2017,788000
6441,APOLLO BAY,2017,545000
6442,ARARAT,2017,200000
6443,ARDEER,2017,595000
6444,ARMADALE,2017,2300000
6445,ARMSTRONG CREEK,2017,471000
6446,ASCOT (GREATER BENDIGO),2017,358000
6447,ASCOT VALE,2017,1192500
6448,ASHBURTON,2017,1812500
6449,ASHWOOD,2017,1359000
6450,ASPENDALE,2017,1125000
6451,ASPENDALE GARDENS,2017,882500
6452,ATTWOOD,2017,742500
6453,AVENEL,2017,355000
6454,AVOCA,2017,212500
6455,AVONDALE HEIGHTS,2017,845500
6456,AVONSLEIGH,2017,562000
6457,BACCHUS MARSH,2017,415500
6458,BADGER CREEK,2017,465000
6459,BAIRNSDALE,2017,270000
6460,BALACLAVA,2017,1385500
6461,BALCOMBE,2017,1100000
6462,BALLAN,2017,417000
6463,BALLARAT CENTRAL,2017,430000
6464,BALLARAT EAST,2017,310000
6465,BALLARAT NORTH,2017,346500
6466,BALNARRING,2017,815000
6467,BALNARRING BEACH,2017,890000
6468,BALWYN,2017,2335500
6469,BALWYN NORTH,2017,1950000
6470,BANNOCKBURN,2017,430000
6471,BARANDUDA,2017,350000
6472,BARNAWARTHA,2017,312000
6473,BARWON HEADS,2017,920500
6474,BAXTER,2017,530000
6475,BAYSWATER,2017,801000
6476,BAYSWATER NORTH,2017,735000
6477,BEACONSFIELD,2017,694500
6478,BEACONSFIELD UPPER,2017,725500
6479,BEAUFORT,2017,220000
6480,BEAUMARIS,2017,1611000
6481,BEEAC,2017,200500
6482,BEECHWORTH,2017,399000
6483,BELGRAVE,2017,620000
6484,BELGRAVE HEIGHTS,2017,687500
6485,BELGRAVE SOUTH,2017,689000
6486,BELL PARK,2017,400000
6487,BELL POST HILL,2017,435000
6488,BELLBRIDGE,2017,347500
6489,BELLFIELD (BANYULE),2017,897000
6490,BELMONT,2017,500000
6491,BENALLA,2017,250000
6492,BENDIGO,2017,400000
6493,BENTLEIGH,2017,1470000
6494,BENTLEIGH EAST,2017,1256000
6495,BERWICK,2017,670000
6496,BEULAH,2017,96000
6497,BEVERIDGE,2017,495000
6498,BIRCHIP,2017,100000
6499,BIRREGURRA,2017,382500
6500,BITTERN,2017,526500
6501,BLACK HILL,2017,370000
6502,BLACK ROCK,2017,2017500
6503,BLACKBURN,2017,1410500
6504,BLACKBURN NORTH,2017,1140500
6505,BLACKBURN SOUTH,2017,1200000
6506,BLACKWOOD,2017,403000
6507,BLAIRGOWRIE,2017,883000
6508,BLIND BIGHT,2017,514000
6509,BONBEACH,2017,882500
6510,BONNIE DOON,2017,315000
6511,BONSHAW,2017,235000
6512,BOOLARRA,2017,255000
6513,BOORT,2017,215000
6514,BORONIA,2017,735000
6515,BOTANIC RIDGE,2017,690000
6516,BOX HILL,2017,1752500
6517,BOX HILL NORTH,2017,1321000
6518,BOX HILL SOUTH,2017,1409000
6519,BRAYBROOK,2017,665500
6520,BREAKWATER,2017,335000
6521,BRIAGOLONG,2017,257000
6522,BRIAR HILL,2017,833000
6523,BRIGHT,2017,495000
6524,BRIGHTON,2017,3050000
6525,BRIGHTON EAST,2017,1900000
6526,BROADFORD,2017,330000
6527,BROADMEADOWS,2017,546000
6528,BROOKFIELD,2017,425000
6529,BROOKLYN,2017,834000
6530,BROWN HILL,2017,350000
6531,BRUNSWICK,2017,1200000
6532,BRUNSWICK EAST,2017,1150000
6533,BRUNSWICK WEST,2017,1155000
6534,BRUTHEN,2017,229500
6535,BULLEEN,2017,1300000
6536,BUNDALONG,2017,373000
6537,BUNDOORA,2017,754000
6538,BUNINYONG,2017,470000
6539,BUNYIP,2017,437500
6540,BURNLEY,2017,1405000
6541,BURNSIDE,2017,572500
6542,BURNSIDE HEIGHTS,2017,590000
6543,BURWOOD,2017,1357000
6544,BURWOOD EAST,2017,1126500
6545,CAIRNLEA,2017,710000
6546,CALIFORNIA GULLY,2017,250000
6547,CAMBERWELL,2017,2300000
6548,CAMPBELLFIELD,2017,507000
6549,CAMPBELLS CREEK,2017,380000
6550,CAMPERDOWN,2017,240000
6551,CANADIAN,2017,334500
6552,CANN RIVER,2017,135000
6553,CANTERBURY,2017,3140000
6554,CAPE PATERSON,2017,407500
6555,CAPE SCHANCK,2017,972500
6556,CAPEL SOUND,2017,542500
6557,CARISBROOK,2017,245000
6558,CARLTON,2017,1470000
6559,CARLTON NORTH,2017,1628000
6560,CARNEGIE,2017,1510000
6561,CAROLINE SPRINGS,2017,611000
6562,CARRUM,2017,846000
6563,CARRUM DOWNS,2017,530000
6564,CASTERTON,2017,142000
6565,CASTLEMAINE,2017,435000
6566,CAULFIELD,2017,1914000
6567,CAULFIELD EAST,2017,1500000
6568,CAULFIELD NORTH,2017,2290000
6569,CAULFIELD SOUTH,2017,1690000
6570,CHADSTONE,2017,1132000
6571,CHARLEMONT,2017,157000
6572,CHARLTON,2017,136000
6573,CHELSEA,2017,914000
6574,CHELSEA HEIGHTS,2017,750000
6575,CHELTENHAM,2017,1171000
6576,CHELTENHAM EAST,2017,982500
6577,CHELTENHAM NORTH,2017,1025000
6578,CHEWTON,2017,320000
6579,CHILTERN,2017,238500
6580,CHIRNSIDE PARK,2017,735000
6581,CHUM CREEK,2017,534500
6582,CHURCHILL,2017,175000
6583,CLARINDA,2017,866000
6584,CLAYTON,2017,1255000
6585,CLAYTON NORTH,2017,1234500
6586,CLAYTON SOUTH,2017,850000
6587,CLIFTON HILL,2017,1390000
6588,CLIFTON SPRINGS,2017,419000
6589,CLUNES,2017,263000
6590,CLYDE,2017,430000
6591,CLYDE NORTH,2017,550000
6592,COBBLEBANK,2017,374000
6593,COBDEN,2017,263000
6594,COBRAM,2017,255000
6595,COBURG,2017,1000000
6596,COBURG EAST,2017,861000
6597,COBURG NORTH,2017,821000
6598,COCKATOO,2017,539500
6599,COHUNA,2017,180000
6600,COLAC,2017,282500
6601,COLDSTREAM,2017,597500
6602,COLERAINE,2017,134000
6603,COLLINGWOOD,2017,1205000
6604,CONNEWARRE,2017,955000
6605,COOLAROO,2017,451000
6606,COONANS HILL,2017,963000
6607,COONGULLA,2017,192000
6608,CORINELLA,2017,391000
6609,CORIO,2017,305000
6610,CORONET BAY,2017,325500
6611,CORRYONG,2017,180000
6612,COWES,2017,437500
6613,COWES WEST,2017,390000
6614,CRAIGIEBURN,2017,502500
6615,CRANBOURNE,2017,510000
6616,CRANBOURNE EAST,2017,535000
6617,CRANBOURNE NORTH,2017,541000
6618,CRANBOURNE WEST,2017,510500
6619,CREMORNE,2017,1230000
6620,CRESWICK,2017,310000
6621,CRIB POINT,2017,502500
6622,CROYDON,2017,810000
6623,CROYDON HILLS,2017,875000
6624,CROYDON NORTH,2017,872000
6625,CROYDON SOUTH,2017,800000
6626,CURLEWIS,2017,430000
6627,DALLAS,2017,430000
6628,DALYSTON,2017,273500
6629,DANDENONG,2017,619000
6630,DANDENONG NORTH,2017,633500
6631,DARLEY,2017,430000
6632,DARTMOOR,2017,75000
6633,DAYLESFORD,2017,502000
6634,DEANSIDE,2017,340000
6635,DEEPDENE,2017,2862500
6636,DEER PARK,2017,552500
6637,DELACOMBE,2017,325000
6638,DELAHEY,2017,545000
6639,DENNINGTON,2017,345000
6640,DERRIMUT,2017,635000
6641,DERRINALLUM,2017,162000
6642,DIAMOND CREEK,2017,755000
6643,DIGGERS REST,2017,440500
6644,DIMBOOLA,2017,122500
6645,DINGLEY VILLAGE,2017,887000
6646,DINNER PLAIN,2017,412500
6647,DONALD,2017,122000
6648,DONCASTER,2017,1380000
6649,DONCASTER EAST,2017,1357500
6650,DONVALE,2017,1201000
6651,DOREEN,2017,550000
6652,DOVETON,2017,490000
6653,DROMANA,2017,690000
6654,DROUIN,2017,390000
6655,DRYSDALE,2017,436000
6656,DUNKELD,2017,210000
6657,DUNOLLY,2017,179000
6658,EAGLE POINT,2017,250000
6659,EAGLEHAWK,2017,295000
6660,EAGLEMONT,2017,1963000
6661,EAST BAIRNSDALE,2017,222000
6662,EAST BENDIGO,2017,335000
6663,EAST GEELONG,2017,600000
6664,EAST MELBOURNE,2017,3585000
6665,EAST WARBURTON,2017,392500
6666,EASTWOOD,2017,380000
6667,ECHUCA,2017,320000
6668,EDENHOPE,2017,160000
6669,EDITHVALE,2017,1058500
6670,EILDON,2017,225000
6671,ELLIMINYT,2017,366500
6672,ELMORE,2017,162000
6673,ELSTERNWICK,2017,2087500
6674,ELTHAM,2017,930000
6675,ELTHAM NORTH,2017,900000
6676,ELWOOD,2017,1900000
6677,EMERALD,2017,660500
6678,ENDEAVOUR HILLS,2017,630500
6679,EPPING,2017,557500
6680,EPSOM,2017,352000
6681,ESSENDON,2017,1408500
6682,ESSENDON NORTH,2017,1105000
6683,ESSENDON WEST,2017,1296000
6684,EUMEMMERRING,2017,517500
6685,EUREKA,2017,251500
6686,EUROA,2017,239000
6687,EYNESBURY,2017,484000
6688,FAIRFIELD,2017,1496000
6689,FAIRHAVEN,2017,880000
6690,FAWKNER,2017,705500
6691,FERNTREE GULLY,2017,749000
6692,FERNY CREEK,2017,798000
6693,FINGAL,2017,1000000
6694,FITZROY,2017,1625000
6695,FITZROY NORTH,2017,1450000
6696,FIVEWAYS,2017,525000
6697,FLEMINGTON,2017,1100000
6698,FLINDERS,2017,1525000
6699,FLORA HILL,2017,335000
6700,FLOWERDALE,2017,310000
6701,FOOTSCRAY,2017,882000
6702,FOREST HILL,2017,1060000
6703,FOSTER,2017,320000
6704,FRANKSTON,2017,600000
6705,FRANKSTON NORTH,2017,470000
6706,FRANKSTON SOUTH,2017,815500
6707,FRASER RISE,2017,540000
6708,FYANSFORD,2017,610000
6709,GARDEN CITY,2017,1650000
6710,GARDENVALE,2017,1880000
6711,GARFIELD,2017,419000
6712,GEELONG,2017,735000
6713,GEELONG WEST,2017,656500
6714,GEMBROOK,2017,565000
6715,GISBORNE,2017,655000
6716,GLADSTONE PARK,2017,645000
6717,GLEN HUNTLY,2017,1415000
6718,GLEN IRIS,2017,2025000
6719,GLEN WAVERLEY,2017,1340000
6720,GLENGARRY,2017,310000
6721,GLENROWAN,2017,300000
6722,GLENROY,2017,740000
6723,GOLDEN BEACH,2017,209500
6724,GOLDEN POINT (BALLARAT),2017,305000
6725,GOLDEN SQUARE,2017,320000
6726,GORDON,2017,404000
6727,GOUGHS BAY,2017,257500
6728,GOWANBRAE,2017,790000
6729,GRANTVILLE,2017,339500
6730,GREEN LAKE,2017,280000
6731,GREENSBOROUGH,2017,830000
6732,GREENVALE,2017,650000
6733,GROVEDALE,2017,432000
6734,HADFIELD,2017,740500
6735,HALLAM,2017,580000
6736,HALLS GAP,2017,280000
6737,HAMILTON,2017,190000
6738,HAMLYN HEIGHTS,2017,500000
6739,HAMPTON,2017,2022500
6740,HAMPTON EAST,2017,1340000
6741,HAMPTON PARK,2017,505000
6742,HARKNESS,2017,419500
6743,HASTINGS,2017,507500
6744,HASTINGS WEST,2017,425000
6745,HAWTHORN,2017,2650000
6746,HAWTHORN EAST,2017,2350000
6747,HEALESVILLE,2017,550000
6748,HEATHCOTE,2017,275000
6749,HEATHERTON,2017,981000
6750,HEATHMONT,2017,925000
6751,HEIDELBERG,2017,1280000
6752,HEIDELBERG HEIGHTS,2017,843000
6753,HEIDELBERG WEST,2017,730500
6754,HEPBURN,2017,440000
6755,HEPBURN SPRINGS,2017,515000
6756,HERNE HILL,2017,490000
6757,HEYFIELD,2017,178500
6758,HEYWOOD,2017,164000
6759,HIGHETT,2017,1318500
6760,HIGHTON,2017,622500
6761,HILLSIDE (MELTON),2017,620000
6762,HOPETOUN,2017,92000
6763,HOPPERS CROSSING,2017,516000
6764,HORSHAM,2017,262500
6765,HUGHESDALE,2017,1420000
6766,HUNTINGDALE,2017,1132000
6767,HUNTLY,2017,335000
6768,HURSTBRIDGE,2017,714000
6769,INDENTED HEAD,2017,455000
6770,INGLEWOOD,2017,182500
6771,INVERLEIGH,2017,472500
6772,INVERLOCH,2017,495000
6773,INVERMAY PARK,2017,391000
6774,IRONBARK,2017,280000
6775,IRYMPLE,2017,291000
6776,IVANHOE,2017,1515000
6777,IVANHOE EAST,2017,1975000
6778,JACANA,2017,571500
6779,JACKASS FLAT,2017,299000
6780,JAMIESON,2017,266500
6781,JAN JUC,2017,850000
6782,JEERALANG NORTH,2017,248000
6783,JEPARIT,2017,66500
6784,JUNCTION VILLAGE,2017,436000
6785,JUNORTOUN,2017,512500
6786,KALIMNA,2017,276500
6787,KALKALLO,2017,529500
6788,KALLISTA,2017,676000
6789,KALORAMA,2017,670000
6790,KANGAROO FLAT,2017,310000
6791,KANGAROO GROUND SOUTH,2017,853500
6792,KANIVA,2017,157500
6793,KEALBA,2017,595000
6794,KEILOR,2017,845000
6795,KEILOR DOWNS,2017,667500
6796,KEILOR EAST,2017,843000
6797,KEILOR LODGE,2017,760000
6798,KEILOR PARK,2017,741000
6799,KENNINGTON,2017,372000
6800,KENSINGTON,2017,1022500
6801,KERANG,2017,160000
6802,KEW,2017,2320000
6803,KEW EAST,2017,1876000
6804,KEW NORTH,2017,1905000
6805,KEYSBOROUGH,2017,745000
6806,KIALLA,2017,390000
6807,KILCUNDA,2017,504000
6808,KILLARA (WODONGA),2017,400000
6809,KILMORE,2017,387500
6810,KILSYTH,2017,699000
6811,KILSYTH SOUTH,2017,845000
6812,KINGLAKE,2017,458000
6813,KINGS PARK,2017,532500
6814,KINGSBURY,2017,731000
6815,KINGSVILLE,2017,1020000
6816,KNOXFIELD,2017,870000
6817,KOO WEE RUP,2017,450000
6818,KOONDROOK,2017,247500
6819,KOROIT,2017,325000
6820,KORUMBURRA,2017,292000
6821,KURUNJANG,2017,370000
6822,KYABRAM,2017,239000
6823,KYNETON,2017,495000
6824,LAKE BOGA,2017,182500
6825,LAKE GARDENS,2017,461500
6826,LAKE TYERS BEACH,2017,362500
6827,LAKE WENDOUREE,2017,790000
6828,LAKES ENTRANCE,2017,281500
6829,LALOR,2017,625500
6830,LANCEFIELD,2017,415000
6831,LANG LANG,2017,390000
6832,LANGWARRIN,2017,600000
6833,LARA,2017,430000
6834,LARA LAKE,2017,450500
6835,LAUNCHING PLACE,2017,490000
6836,LAVERTON,2017,535000
6837,LAVERTON SOUTH,2017,610500
6838,LEARMONTH,2017,315000
6839,LENEVA,2017,397500
6840,LEONGATHA,2017,320000
6841,LEOPOLD,2017,447000
6842,LILYDALE,2017,710500
6843,LINTON,2017,255000
6844,LISMORE,2017,155000
6845,LOCH SPORT,2017,182000
6846,LOCKINGTON,2017,149000
6847,LONG GULLY,2017,257000
6848,LONGWARRY,2017,378000
6849,LORNE,2017,1150000
6850,LOVELY BANKS,2017,460000
6851,LOWER PLENTY,2017,980000
6852,LUCAS,2017,349500
6853,LUCKNOW,2017,261500
6854,LYNBROOK,2017,595000
6855,LYNDHURST,2017,625000
6856,LYSTERFIELD,2017,995500
6857,LYSTERFIELD SOUTH,2017,1300000
6858,MACEDON,2017,696000
6859,MACLEOD,2017,950000
6860,MACS COVE,2017,240000
6861,MADDINGLEY,2017,395000
6862,MAFFRA,2017,251500
6863,MAIDEN GULLY,2017,471000
6864,MAIDSTONE,2017,825000
6865,MALDON,2017,426500
6866,MALLACOOTA,2017,345000
6867,MALMSBURY,2017,447000
6868,MALVERN,2017,2750000
6869,MALVERN EAST,2017,1838500
6870,MANANGATANG,2017,40000
6871,MANIFOLD HEIGHTS,2017,721500
6872,MANOR LAKES,2017,490000
6873,MANSFIELD,2017,385000
6874,MARENGO,2017,670000
6875,MARIBYRNONG,2017,1056000
6876,MARONG,2017,348000
6877,MARSHALL,2017,430000
6878,MARYBOROUGH,2017,194000
6879,MARYSVILLE,2017,383000
6880,MCCRAE,2017,775000
6881,MCKENZIE HILL,2017,471500
6882,MCKINNON,2017,1720000
6883,MEADOW HEIGHTS,2017,451000
6884,MELTON,2017,368500
6885,MELTON SOUTH,2017,377000
6886,MELTON WEST,2017,409000
6887,MENTONE,2017,1097500
6888,MENZIES CREEK,2017,640000
6889,MERBEIN,2017,183500
6890,MERINDA PARK,2017,471500
6891,MERNDA,2017,525500
6892,MERRIJIG (MANSFIELD),2017,420000
6893,METUNG,2017,347500
6894,MICKLEHAM,2017,500000
6895,MIDDLE PARK,2017,2370000
6896,MILDURA,2017,264000
6897,MILL PARK,2017,668500
6898,MILLGROVE,2017,343000
6899,MINERS REST,2017,370000
6900,MINYIP,2017,94000
6901,MIRBOO NORTH,2017,264000
6902,MITCHAM,2017,1070000
6903,MITCHELL PARK,2017,263000
6904,MOE,2017,175000
6905,MONBULK,2017,608000
6906,MONT ALBERT,2017,2100000
6907,MONT ALBERT NORTH,2017,1565000
6908,MONTMORENCY,2017,890000
6909,MONTROSE,2017,700500
6910,MOONEE PONDS,2017,1310000
6911,MOORABBIN,2017,1160000
6912,MOOROOLBARK,2017,726000
6913,MOOROOPNA,2017,225000
6914,MORDIALLOC,2017,1120000
6915,MORNINGTON,2017,800000
6916,MORTLAKE,2017,170000
6917,MORWELL,2017,170000
6918,MOUNT BEAUTY,2017,258000
6919,MOUNT CLEAR,2017,345000
6920,MOUNT DANDENONG,2017,847000
6921,MOUNT DUNEED,2017,500000
6922,MOUNT ELIZA,2017,1137500
6923,MOUNT EVELYN,2017,640000
6924,MOUNT HELEN,2017,376000
6925,MOUNT MACEDON,2017,665000
6926,MOUNT MARTHA,2017,1050000
6927,MOUNT PLEASANT,2017,293000
6928,MOUNT WAVERLEY,2017,1420000
6929,MULGRAVE,2017,900500
6930,MURCHISON,2017,254500
6931,MURRUMBEENA,2017,1420000
6932,MURTOA,2017,115000
6933,MYRTLEFORD,2017,265000
